1,10,361,3931
1,0,456,468
1,0,559,570
1,0,651,659
1,0,732,751
1,0,833,850
1,11,361,3931
1,22,361,3931
1,6,1058,2355
1,0,1104,1123
1,6,2360,3352
1,0,2415,2426
1,0,2430,2440
1,0,2444,3298
1,13,2454,2465
1,2,2450,2492
1,12,2469,2492
1,1,2444,3298
1,0,2503,2519
1,0,2574,3293
1,12,2577,2593
1,1,2574,3293
1,0,2606,2739
1,13,2613,2624
1,1,2606,2739
1,0,2632,2666
1,12,2643,2665
1,3,2606,2739
1,3,2574,3293
1,3,2444,3298
1,0,2444,3298
1,13,2454,2465
1,2,2450,2492
1,12,2469,2492
1,1,2444,3298
1,0,2503,2519
1,0,2574,3293
1,12,2577,2593
1,1,2574,3293
1,0,2755,3293
1,12,2758,2774
1,1,2755,3293
1,0,2787,2917
1,13,2794,2805
1,1,2787,2917
1,0,2813,2846
1,12,2823,2845
1,3,2787,2917
1,3,2755,3293
1,3,2574,3293
1,3,2444,3298
1,0,2444,3298
1,13,2454,2465
1,2,2450,2492
1,12,2469,2492
1,1,2444,3298
1,0,2503,2519
1,0,2574,3293
1,12,2577,2593
1,1,2574,3293
1,0,2755,3293
1,12,2758,2774
1,1,2755,3293
1,0,2933,3293
1,12,2937,2953
1,1,2933,3293
1,0,2971,3096
1,13,2979,2990
1,1,2971,3096
1,0,3000,3028
1,12,3007,3027
1,3,2971,3096
1,3,2933,3293
1,3,2755,3293
1,3,2574,3293
1,3,2444,3298
1,0,2444,3298
1,13,2454,2465
1,24,2444,3298
1,0,3302,3348
1,2,3305,3334
1,7,2360,3352
1,22,2360,3352
1,12,1104,1122
1,0,1129,1162
1,13,1142,1161
1,0,1166,1232
7,10,113,4872
7,0,308,320
7,0,345,362
7,0,387,409
7,0,431,444
7,0,466,477
7,0,499,515
7,11,113,4872
7,22,113,4872
7,6,1963,2367
7,0,2052,2363
7,1,2052,2363
7,0,2110,2166
7,16,113,4872
7,8,738,941
7,0,157,164
7,0,186,190
7,0,207,215
7,0,236,244
7,0,260,265
7,0,280,284
7,0,796,805
7,0,809,819
7,0,823,848
7,0,852,876
7,0,880,911
2,10,100,2381
2,11,100,2381
2,22,100,2381
2,16,100,2381
2,8,309,526
2,0,140,149
2,0,166,179
2,0,196,214
2,0,231,238
2,0,255,261
2,0,278,284
2,0,301,303
2,0,343,372
2,0,376,402
2,0,406,429
2,0,433,454
3,10,50,927
3,11,50,927
3,22,50,927
3,16,50,927
3,8,128,195
3,0,91,95
3,0,117,121
3,0,156,168
3,0,177,189
3,9,128,195
3,22,128,195
2,12,443,453
2,0,458,478
3,16,50,927
3,8,128,195
3,0,91,95
3,0,117,121
3,0,156,168
3,0,177,189
3,9,128,195
3,22,128,195
2,12,467,477
2,0,482,502
3,16,50,927
3,8,128,195
3,0,91,95
3,0,117,121
3,0,156,168
3,0,177,189
3,9,128,195
3,22,128,195
2,12,491,501
2,0,506,522
3,16,50,927
3,8,128,195
3,0,91,95
3,0,117,121
3,0,156,168
3,0,177,189
3,9,128,195
3,22,128,195
2,12,511,521
2,9,309,526
2,22,309,526
7,12,891,910
7,0,915,937
3,16,50,927
3,8,128,195
3,0,91,95
3,0,117,121
3,0,156,168
3,0,177,189
3,9,128,195
3,22,128,195
7,12,926,936
7,9,738,941
7,22,738,941
7,12,2128,2165
7,0,2189,2194
7,0,2180,2338
7,1,2180,2338
7,0,2220,2297
7,6,1963,2367
7,0,2052,2363
7,1,2052,2363
