6,10,643,3801
6,0,744,754
6,0,840,857
6,0,987,1007
6,11,643,3801
6,22,643,3801
6,6,1174,2535
6,0,1220,1239
6,6,2637,3251
6,0,2692,2702
6,0,2706,2717
6,0,2725,3214
6,13,2736,2747
6,2,2732,2774
6,12,2751,2774
6,1,2725,3214
6,0,2785,2801
6,0,2811,3209
6,12,2815,2831
6,1,2811,3209
6,0,2844,3008
6,13,2852,2863
6,1,2844,3008
6,0,2878,2921
6,12,2887,2920
6,3,2844,3008
6,3,2811,3209
6,3,2725,3214
6,0,2725,3214
6,13,2736,2747
6,24,2725,3214
6,0,3218,3247
6,7,2637,3251
6,22,2637,3251
6,12,1220,1238
6,0,1247,1328
6,0,1336,1369
6,13,1349,1368
6,0,1373,1392
5,10,120,6317
5,0,447,451
5,11,120,6317
5,22,120,6317
6,0,1396,1461
3,10,169,343
3,11,169,343
3,22,169,343
3,16,169,343
3,8,219,268
3,0,210,215
3,0,254,264
3,9,219,268
3,22,219,268
6,12,1434,1451
5,6,876,1401
5,0,950,987
5,0,995,1021
5,16,120,6317
4,10,288,2308
4,11,288,2308
4,22,288,2308
4,16,288,2308
4,8,379,400
4,0,327,328
4,0,348,349
4,0,369,373
4,9,379,400
4,22,379,400
5,8,457,480
5,0,251,255
5,0,359,364
5,9,457,480
5,22,457,480
5,12,1008,1020
5,0,1029,1082
5,6,876,1401
5,0,950,987
5,1,950,987
5,0,970,982
5,22,876,1401
5,12,1044,1081
5,0,1086,1097
5,0,1101,1177
5,6,6164,6314
5,0,6202,6292
5,6,6033,6159
5,0,6077,6100
5,0,6108,6139
5,6,5580,5854
5,0,5626,5633
5,0,5637,5644
5,0,5648,5655
5,0,5659,5666
5,0,5670,5691
5,0,5699,5717
5,0,5721,5739
5,0,5743,5761
5,0,5765,5783
5,0,5787,5850
5,22,5580,5854
5,12,6115,6134
5,0,6143,6155
5,22,6033,6159
5,12,6242,6268
5,0,6296,6310
5,22,6164,6314
5,12,1156,1170
5,12,1140,1171
5,12,1124,1176
5,0,1181,1204
5,6,6164,6314
5,0,6202,6292
5,6,6033,6159
5,0,6077,6100
5,0,6108,6139
5,6,5580,5854
5,0,5626,5633
5,0,5637,5644
5,0,5648,5655
5,0,5659,5666
5,0,5670,5691
5,0,5699,5717
5,0,5721,5739
5,0,5743,5761
5,0,5765,5783
5,0,5787,5850
5,22,5580,5854
5,12,6115,6134
5,0,6143,6155
5,22,6033,6159
5,12,6242,6268
5,0,6296,6310
5,22,6164,6314
5,12,1189,1203
5,0,1208,1249
5,0,1253,1271
5,0,1275,1298
4,4,498,544
4,0,531,540
4,22,498,544
5,12,1290,1297
5,0,1302,1358
5,6,876,1401
5,0,950,987
5,1,950,987
5,0,970,982
5,22,876,1401
5,12,1316,1357
5,0,1366,1382
5,0,1386,1397
5,22,876,1401
6,12,1411,1460
6,0,1465,1549
4,4,498,544
4,0,531,540
4,22,498,544
6,12,1525,1534
3,16,169,343
3,8,219,268
3,0,210,215
3,0,254,264
3,9,219,268
3,22,219,268
6,12,1512,1535
5,6,876,1401
5,0,950,987
5,0,995,1021
5,16,120,6317
4,16,288,2308
4,8,379,400
4,0,327,328
4,0,348,349
4,0,369,373
4,9,379,400
4,22,379,400
5,8,457,480
5,0,251,255
5,0,359,364
5,9,457,480
5,22,457,480
5,12,1008,1020
5,0,1029,1082
5,6,876,1401
5,0,950,987
5,0,995,1021
5,16,120,6317
4,16,288,2308
4,8,379,400
4,0,327,328
4,0,348,349
